id	nearc2	nearc4	educ	age	fatheduc	motheduc	weight	momdad14	sinmom14	step14	reg661	reg662	reg663	reg664	reg665	reg666	reg667	reg668	reg669	south66	black	smsa	south	smsa66	wage	enroll	married	exper
2026	1	1	11	24	7	5	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	596	0	1	7
2029	1	1	12	32	8	10	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	909	0	1	14
2030	1	1	12	29	8	10	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1049	0	1	11
2039	1	1	7	33	8	8	141996	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	600	0	1	20
2040	1	1	12	28	8	8	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	925	0	6	10
2041	1	1	12	28	6	6	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	750	0	1	10
2042	1	1	12	28	6	6	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	563	0	1	10
2046	1	1	14	26	12	10	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	625	0	1	6
2049	1	1	12	27	8	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1380	0	1	9
2050	1	1	14	25	12	12	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	470	0	1	5
2052	1	1	12	28	12	12	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	788	0	1	10
2054	1	1	16	25	8	12	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	230	1	1	3
2057	0	0	10	27	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	389	0	4	11
2058	0	0	12	33	7	12	401122	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	315	0	1	15
2059	0	0	17	29	3	5	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	355	1	1	6
2060	0	0	8	26	5	8	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	500	0	1	12
2062	0	0	11	33	8	11	401122	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	650	0	1	16
2063	0	0	12	27	8	11	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	815	0	6	9
2064	0	0	13	26	13	12	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	649	0	6	7
2066	1	0	11	27	10	15	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	600	0	1	10
2070	1	0	13	26	16	14	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	206	0	1	7
2072	1	0	12	27	12	11	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	481	0	1	9
2073	1	0	13	24	12	10	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	485	0	4	5
2074	1	0	18	29	12	12	454179	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	759	0	1	5
2075	1	0	12	26	12	12	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	995	0	1	8
2078	0	1	16	25	12	12	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	314	0	1	3
2080	1	1	13	25	14	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	915	0	6	6
2082	1	1	13	26	16	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	664	1	1	7
2084	1	1	13	32	8	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	650	0	1	13
2087	0	1	9	27	12	6	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	267	0	1	12
2088	0	1	8	33	8	8	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	355	0	1	19
2090	0	1	11	30	6	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	475	0	1	13
2091	0	1	11	32	5	10	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	726	0	1	15
2092	0	1	16	28	17	12	364640	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	721	0	1	6
2095	0	1	12	26	12	13	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	600	0	1	8
2097	0	1	15	25	13	12	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	692	0	1	4
2098	0	1	15	28	10	11	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	423	0	4	7
2100	0	1	12	31	8	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1202	0	1	13
2102	0	1	18	27	11	10	1093920	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	635	0	1	3
2113	0	1	16	24	12	10	86649	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	370	0	1	2
2114	0	1	16	26	11	10	89134	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	789	0	1	4
2115	0	1	17	24	11	10	86649	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	450	0	1	1
2116	0	1	12	28	11	12	89134	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1251	0	1	10
2117	1	1	16	30	16	13	484311	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	808	0	1	8
2121	1	1	16	30	8	12	520447	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	308	0	1	8
2123	0	1	12	30	12	12	476353	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	817	0	1	12
2126	0	1	16	30	6	6	476353	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	673	0	6	8
2128	0	1	15	30	8	9	476353	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	275	0	1	9
2131	0	1	17	28	14	12	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	423	0	1	5
2132	0	1	16	28	10	8	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	641	0	1	6
2133	0	1	12	28	9	9	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	450	0	6	10
2134	0	1	12	26	6	7	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	333	0	1	8
2135	0	1	12	32	8	12	361010	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	913	0	1	14
2140	0	1	11	27	8	9	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	128	0	6	10
2143	0	1	16	27	14	12	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	396	0	1	5
2144	0	1	13	28	12	12	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	475	1	1	9
2146	0	1	13	31	8	12	476353	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	450	0	1	12
2147	0	1	16	24	12	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	300	0	1	2
2148	0	1	18	29	8	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	462	0	1	5
2150	0	1	12	32	7	9	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	630	0	1	14
2151	0	1	12	33	6	4	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	485	0	1	15
2155	0	1	12	30	5	6	454179	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	549	0	1	12
2156	0	1	12	25	5	6	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	372	0	6	7
2157	0	1	12	34	4	8	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	641	0	1	16
2160	0	1	9	26	5	11	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	385	0	5	11
2161	0	1	16	29	12	8	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	450	0	1	7
2163	0	0	12	26	10	12	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	315	0	1	8
2165	0	0	14	29	11	12	487904	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	731	0	1	9
2166	0	0	12	32	6	12	391625	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	325	0	1	14
2167	0	0	16	28	12	12	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	616	0	1	6
2169	0	0	15	30	10	10	487904	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	346	0	4	9
2170	0	0	13	28	8	13	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	471	0	6	9
2172	0	0	12	27	7	8	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	300	0	6	9
2174	0	1	13	24	15	10	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	430	0	1	5
2175	0	1	12	28	12	8	405634	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	267	0	1	10
2176	0	1	12	28	13	10	364640	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	230	0	4	10
2178	0	1	12	26	12	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	531	0	1	8
2179	0	1	12	27	12	11	89134	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1100	0	1	9
2180	0	1	12	28	8	12	89240	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	588	0	1	10
2185	0	1	14	34	12	12	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	962	0	1	14
2186	0	1	13	33	11	12	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	921	0	1	14
2189	0	0	16	33	4	12	401122	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	618	0	1	11
2195	0	0	12	25	12	10	403411	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	400	0	1	7
2199	0	0	11	33	9	8	391625	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	700	0	1	16
2202	0	0	15	27	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	311	1	1	6
2203	0	0	14	24	12	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	243	0	1	4
2208	0	0	12	32	5	7	127854	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	248	0	5	14
2209	0	0	11	30	8	8	135156	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	423	0	6	13
2211	0	0	11	33	8	8	127854	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	600	0	5	16
2212	0	0	17	25	8	4	102879	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	700	0	1	2
2213	0	0	12	24	10	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	300	0	6	6
2215	0	0	12	24	11	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	691	0	1	6
2216	0	0	12	30	7	9	542115	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	600	0	1	12
2219	0	0	14	25	12	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	275	1	6	5
2223	0	0	9	34	4	7	151100	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	675	0	1	19
2224	0	0	17	28	12	12	89134	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	449	1	1	5
2225	0	0	16	30	12	12	116442	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	635	0	1	8
2226	0	0	14	29	10	9	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1250	0	1	9
2227	0	0	18	29	8	18	504643	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	962	0	1	5
2228	0	0	18	25	10	13	363070	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	490	0	6	1
2230	0	0	12	24	10	13	363070	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	586	0	4	6
2232	0	0	18	26	12	12	89134	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	326	0	6	2
2233	0	0	18	29	17	12	116442	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	430	0	1	5
2234	0	0	12	26	12	11	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	571	0	1	8
2235	0	0	16	28	9	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	913	0	1	6
2236	0	0	14	30	4	10	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	577	0	1	10
2238	0	0	12	24	9	8	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	505	0	1	6
2240	0	1	16	33	14	8	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	962	0	1	11
2241	0	1	12	31	13	14	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	609	0	4	13
2244	0	1	12	25	12	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	450	0	1	7
2245	1	0	12	33	10	12	391625	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	625	0	1	15
2246	1	0	14	26	10	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	713	0	1	6
2247	1	0	12	24	8	10	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	710	0	1	6
2250	1	0	16	32	10	11	704926	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	913	0	1	10
2251	1	0	8	24	8	8	708947	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	418	0	1	10
2254	0	0	13	29	16	13	476353	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	692	0	1	10
2256	0	0	13	26	16	12	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	650	0	1	7
2257	0	0	14	25	16	12	354474	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	610	0	1	5
2260	0	0	12	29	10	14	476353	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	726	0	5	11
2261	0	0	13	32	11	8	352463	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	767	0	1	13
2264	0	0	12	27	11	12	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	620	0	1	9
2267	0	0	18	26	12	14	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	516	0	3	2
2269	0	0	12	25	11	10	363070	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	400	0	6	7
2270	0	0	14	27	13	13	414980	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	808	0	1	7
2271	0	0	12	24	7	7	363070	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	460	0	6	6
2272	0	0	17	32	18	12	361010	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	642	0	1	9
2273	0	0	12	28	8	8	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	519	0	1	10
2275	0	0	12	24	10	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	568	0	1	6
2276	0	0	16	24	10	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	693	0	6	2
2278	0	0	12	31	8	12	487904	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	978	0	6	13
2279	0	0	12	32	12	8	361010	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	779	0	1	14
2280	0	0	14	27	8	9	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	443	0	1	7
2283	0	0	16	33	9	12	352463	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	692	0	1	11
2284	0	0	16	26	12	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	417	0	6	4
2286	0	0	11	30	8	12	542115	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	773	0	1	13
2294	0	0	16	31	12	8	454179	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	700	0	1	9
2296	0	0	16	24	8	12	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	485	0	1	2
2299	0	0	16	29	8	9	111021	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	894	0	1	7
2303	1	0	12	26	10	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	568	0	1	8
2304	1	0	16	25	8	12	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	987	1	1	3
2305	1	0	16	24	8	12	354474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	769	0	1	2
2306	1	0	12	27	8	12	414980	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	648	1	1	9
2307	1	0	16	30	12	14	487904	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	449	0	6	8
2309	1	0	12	27	10	12	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	580	0	1	9
2310	1	0	8	33	7	10	401122	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	550	0	1	19
2314	0	0	12	29	9	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	800	0	1	11
2315	0	0	12	24	12	12	354474	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	160	0	6	6
2317	0	0	17	28	16	17	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	462	0	1	5
2318	0	0	14	25	12	12	363070	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	425	0	1	5
2319	0	0	8	32	8	12	361010	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	600	0	1	18
2322	0	0	17	26	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	866	0	4	3
2324	0	0	12	27	12	11	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1115	0	1	9
2325	0	0	12	26	12	11	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1100	0	1	8
2326	0	0	12	24	12	11	337974	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	286	0	1	6
2327	0	0	14	28	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	513	0	1	8
2328	0	0	13	26	12	12	373482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	650	1	1	7
2329	0	0	12	31	12	9	454179	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1039	0	1	13
2330	0	0	12	26	12	9	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	700	0	1	8
2333	0	1	18	31	12	12	476353	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	315	0	6	7
2336	0	1	12	33	7	8	361010	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	310	0	1	15
2340	0	1	16	28	12	12	373482	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	709	0	6	6
2342	0	1	12	25	8	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	623	0	1	7
2343	0	1	13	28	8	12	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	298	0	1	9
2345	0	1	14	24	10	12	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	625	0	1	4
2347	0	1	16	29	8	12	504643	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	769	0	1	7
2348	0	1	16	28	8	8	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	459	0	6	6
2352	1	1	14	29	12	11	476353	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	470	0	1	9
2353	1	1	12	33	8	8	391625	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	396	0	1	15
2354	1	1	14	25	12	12	708947	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	594	0	1	5
2356	1	1	16	28	18	15	729279	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1039	0	6	6
2358	1	1	12	34	8	8	352463	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	400	0	1	16
2360	1	1	12	26	11	12	364640	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	698	1	1	8
2362	1	1	16	26	8	13	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	713	0	1	4
2363	1	1	12	24	8	11	337974	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	550	0	1	6
2366	1	1	14	27	8	14	347666	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	333	0	1	7
2368	0	1	12	29	12	12	476353	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1058	0	1	11
2372	0	1	14	28	12	12	364640	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	788	0	1	8
2375	0	1	18	31	13	12	454179	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	832	0	1	7
2377	0	1	12	26	6	12	347666	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	539	0	1	8
2379	0	1	18	28	8	12	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	577	0	1	4
2381	0	1	14	30	12	12	1113390	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	808	0	1	10
2382	0	1	14	30	14	16	1113390	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	722	0	1	10
2383	0	1	12	26	12	12	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	600	0	1	8
2387	0	1	10	28	8	6	378045	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	452	0	1	12
2388	0	1	7	27	4	8	378045	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	300	0	1	14
2399	1	1	16	26	12	12	426142	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	673	0	6	4
2402	1	1	14	30	12	14	1002050	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	989	0	1	10
2404	1	1	17	27	12	14	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	880	0	6	4
2406	1	1	13	26	12	12	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	905	0	1	7
2409	1	1	10	28	5	12	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	520	0	1	12
2410	1	1	12	27	5	12	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	356	0	6	9
2411	1	1	12	24	5	12	372835	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	278	0	1	6
2412	1	1	12	25	11	11	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	400	0	2	7
2417	1	1	11	31	7	12	501027	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	500	0	1	14
2418	1	1	11	33	6	12	370720	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	603	0	1	16
2419	0	1	12	25	9	11	372835	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	400	0	5	7
2427	0	1	14	26	12	12	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	337	1	6	6
2429	0	1	11	27	16	12	426142	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	538	0	1	10
2432	0	1	16	27	17	16	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	757	0	1	5
2433	0	1	16	33	18	16	370720	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	554	0	1	11
2435	0	1	16	29	12	11	501027	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	577	0	1	7
2436	0	1	15	26	12	10	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	432	0	1	5
2438	0	1	11	29	5	12	501027	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	550	0	1	12
2439	0	1	16	24	16	12	414261	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	797	0	1	2
2440	0	1	14	27	16	14	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	450	0	6	7
2441	0	1	13	29	10	11	501027	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	807	0	1	10
2442	0	1	13	24	10	11	372835	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	600	0	1	5
2444	0	1	13	34	6	6	365421	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	933	0	1	15
2446	1	1	12	29	9	8	501027	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	623	0	1	11
2450	1	1	10	27	4	11	88672	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	328	0	1	11
2451	1	1	16	26	6	8	93751	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	600	0	1	4
2457	1	1	14	27	5	8	88672	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	693	0	1	7
2460	1	1	15	33	12	12	90620	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	923	0	1	12
2461	1	1	12	28	12	12	93751	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	721	0	1	10
2462	1	1	12	25	12	9	86498	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	540	0	1	7
2463	1	1	13	27	12	9	88672	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	459	1	1	8
2464	1	1	13	27	11	11	88672	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	485	1	6	8
2468	1	1	16	25	18	16	372835	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	200	1	6	3
2473	1	1	12	25	6	12	86507	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	250	0	4	7
2477	1	1	12	28	9	8	88672	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	363	1	1	10
2486	1	1	12	26	6	6	88672	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	687	0	1	8
2489	1	1	13	24	10	12	372835	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	325	0	4	5
2492	1	1	17	27	16	12	383527	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	725	0	5	4
2493	1	1	12	25	3	8	89835	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	780	0	1	7
2500	0	1	12	32	6	9	577458	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	450	0	4	14
2501	0	1	14	27	8	8	88672	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	346	0	4	7
2502	0	1	13	24	6	3	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	350	0	6	5
2503	0	1	13	24	10	13	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	400	0	6	5
2504	0	1	12	32	2	6	107097	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	980	0	1	14
2509	0	1	16	25	7	9	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	563	0	6	3
2510	0	1	7	29	12	12	144741	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	463	0	1	16
